surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,component_probability_16,component_probability_17,component_probability_18,component_probability_19,component_probability_20,component_probability_21,component_probability_22,component_probability_23,dominant_membership,membership_entropy
27,64,27:64,"Is He [not best] who begins creation and then repeats it and who provides for you from the heaven and earth? Is there a deity with Allah? Say, ""Produce your proof, if you should be truthful.""",7.621714e-09,2.6638577e-06,2.3577407e-08,0.03785448,0.48921445,8.279282e-11,0.0,3.6602245e-13,0.40066448,6.8773494e-09,0.06950669,4.1413296e-07,5.0748156e-08,3.286587e-08,1.1835884e-33,0.0025722787,3.1135332e-06,1.4498178e-06,0.00010318239,2.6350651e-12,8.310173e-09,7.720756e-05,1.461372e-07,2.593655e-07,4,1.0426141764457109
27,65,27:65,"Say, ""None in the heavens and earth knows the unseen except Allah, and they do not perceive when they will be resurrected.""",3.144898e-17,5.6881787e-11,7.2342556e-17,1.1991832e-15,6.633542e-16,7.200627e-20,0.0,3.3471833e-21,5.494281e-09,2.2513106e-14,4.128676e-16,8.708352e-10,9.517306e-17,5.125149e-14,1.8430783e-33,4.7098566e-12,4.4425544e-16,7.059422e-18,3.9774815e-09,5.391157e-17,9.1395146e-17,1.0,1.2411013e-16,4.0506154e-07,21,6.163727806468531e-06
27,66,27:66,"Rather, their knowledge is arrested concerning the Hereafter. Rather, they are in doubt about it. Rather, they are, concerning it, blind.",2.9940486e-07,0.029010646,1.9288814e-08,8.698575e-06,0.00043333665,7.653616e-09,0.0,4.387947e-10,5.105325e-06,9.230797e-08,3.168853e-08,4.4709864e-06,2.36125e-09,0.0006078987,4.282821e-09,0.0007038364,6.1436026e-06,2.7896107e-07,0.9691962,1.5667738e-11,9.634744e-10,2.0129683e-10,7.5744655e-10,2.3245937e-05,18,0.14654325885336628
27,67,27:67,"And those who disbelieve say, ""When we have become dust as well as our forefathers, will we indeed be brought out [of the graves]?",1.5639172e-14,7.899017e-07,2.4688617e-11,6.387479e-15,1.0008625e-15,2.9997668e-13,0.0,1.7771851e-16,1.8526444e-10,5.405189e-14,5.372509e-12,7.7673404e-13,2.9305524e-16,1.2053076e-12,3.4161696e-14,4.0110675e-07,7.267992e-12,1.1938208e-14,1.0528047e-05,5.339144e-20,8.7787105e-14,5.125837e-20,3.740019e-17,0.9999886,23,0.00014906392819382056
27,68,27:68,"We have been promised this, we and our forefathers, before. This is not but legends of the former peoples.""",2.542543e-11,0.07148447,0.9215314,2.352734e-10,7.0569397e-12,6.974958e-06,0.0,1.857166e-10,3.2156026e-07,9.238074e-11,8.2354665e-11,1.2235257e-07,2.2031498e-12,8.5937594e-13,1.3998991e-13,0.00030296354,4.0029505e-07,3.0293785e-13,0.006674198,4.1449227e-12,3.3543124e-08,1.3179776e-11,2.4016626e-12,3.3571507e-10,2,0.299886890362165
27,69,27:69,"Say, [O Muhammad], ""Travel through the land and observe how was the end of the criminals.""",1.2387164e-10,2.3737982e-06,2.397125e-10,1.1208596e-11,4.0865014e-13,5.9867254e-12,0.0,1.3774776e-10,0.0028404293,3.2403078e-12,7.4638e-12,1.7068297e-07,2.6863853e-09,1.877305e-07,4.5478416e-29,7.6061504e-08,2.0164884e-10,8.541801e-11,4.0281073e-05,8.360379e-09,1.7721682e-09,0.9971202,3.1086494e-10,1.2482086e-09,21,0.019976839417808246
27,70,27:70,And grieve not over them or be in distress from what they conspire.,2.8476868e-11,0.8707195,1.9740511e-08,1.032224e-07,1.1008838e-11,7.8641975e-08,0.0,2.5926734e-16,3.0379084e-05,5.42027e-11,1.3411977e-09,9.418533e-08,1.6411011e-18,1.5225812e-06,9.036899e-09,3.056084e-07,0.00072296686,9.057143e-12,0.12852353,1.5658319e-16,2.7031347e-06,3.5509782e-08,3.010298e-08,9.996385e-07,1,0.38984703649790386
27,71,27:71,"And they say, ""When is [the fulfillment of] this promise, if you should be truthful?""",5.393974e-10,0.009924971,5.34198e-11,4.8182247e-10,5.098198e-15,1.2882523e-11,0.0,2.6966678e-13,1.406015e-07,4.1073935e-07,9.662676e-11,0.00067060697,8.0628985e-14,5.586078e-12,3.1299217e-12,0.98411345,7.249783e-09,5.71377e-13,0.0052935597,1.1207644e-13,3.980029e-10,3.7299417e-12,1.0318125e-11,4.5700742e-11,15,0.09419432715560595
27,72,27:72,"Say, ""Perhaps it is close behind you - some of that for which you are impatient.",2.184847e-11,0.7331466,1.0153941e-17,4.7742053e-17,6.814827e-17,1.9295588e-15,0.0,1.3949979e-16,2.353855e-11,1.6576551e-10,7.25289e-14,1.1970263e-07,3.9033343e-16,2.1340812e-10,4.298477e-05,1.139455e-08,4.8912048e-11,2.206656e-13,1.2659441e-05,1.3327943e-14,2.7416485e-09,0.26679525,2.509889e-15,6.715171e-15,1,0.5806624407545496
27,73,27:73,"And indeed, your Lord is full of bounty for the people, but most of them do not show gratitude.""",1.5005254e-07,0.021654822,3.886594e-06,1.790681e-07,3.9563282e-08,1.4959288e-09,0.0,2.5058895e-08,0.00039651297,1.8412939e-10,1.3600325e-11,1.3711205e-07,2.0774282e-11,2.5519264e-06,6.0098703e-16,0.00010126274,8.382415e-09,3.4907745e-12,0.8867218,5.1707044e-08,0.091120824,8.65183e-10,2.2722226e-08,6.342161e-11,18,0.4120125291418091
27,74,27:74,"And indeed, your Lord knows what their breasts conceal and what they declare.",2.3775995e-10,3.4226032e-05,4.5151136e-09,1.5198426e-13,5.868487e-06,5.439409e-11,0.0,1.3349735e-12,3.7445513e-06,0.9983687,3.6918222e-11,1.81584e-11,4.120168e-14,3.0209935e-10,1.7543651e-15,3.8269222e-06,3.244994e-13,2.1029889e-13,0.0015819264,4.8947093e-13,8.69795e-12,5.8683676e-16,4.204546e-12,1.1545077e-13,9,0.012349255473379877
27,75,27:75,And there is nothing concealed within the heaven and the earth except that it is in a clear Register.,3.8884677e-11,0.026769938,1.1989822e-07,5.0846464e-13,0.9385534,7.434077e-12,0.0,4.85828e-08,1.7411638e-08,2.017229e-08,1.8237914e-08,3.1292324e-10,5.037369e-12,5.6522326e-10,1.12075064e-07,1.6642989e-06,7.861524e-09,3.1810443e-11,0.034671694,4.1938736e-14,1.741995e-07,3.562896e-13,2.9229426e-13,2.9859634e-06,4,0.27306769951891807
27,76,27:76,"Indeed, this Qur'an relates to the Children of Israel most of that over which they disagree.",3.6600664e-08,5.609835e-08,3.8234707e-10,3.8281867e-09,5.0484707e-11,1.4122028e-06,0.0,8.624968e-11,0.0005997448,1.8186246e-06,4.1872776e-11,1.2363048e-09,0.9951899,6.4645427e-09,7.658171e-32,9.0959105e-07,0.0042056083,5.521696e-11,2.2503152e-06,8.7486465e-16,2.7234692e-09,1.2249552e-14,4.0647973e-13,5.8184035e-12,12,0.03234514527298323
27,77,27:77,"And indeed, it is guidance and mercy for the believers.",4.9564665e-07,0.0016050737,1.0006719e-07,3.3817443e-07,5.306975e-07,6.1349983e-09,0.0,1.3860708e-08,0.0009919401,4.83897e-08,4.06758e-10,4.2063053e-07,1.3189673e-05,1.4142776e-07,5.570933e-17,2.3609484e-05,4.4733895e-07,1.5724669e-05,0.9973485,9.557182e-09,9.735542e-08,4.690756e-14,7.89675e-09,5.142833e-07,18,0.02045673163370362
27,78,27:78,"Indeed, your Lord will judge between them by His [wise] judgement. And He is the Exalted in Might, the Knowing.",3.7569508e-09,0.03075189,9.225266e-09,3.198538e-06,1.2584425e-05,2.1824667e-09,0.0,1.3376913e-11,5.0498733e-05,4.0922053e-08,2.4274098e-09,3.137904e-07,2.3123363e-12,3.7209105e-08,8.588835e-15,3.9789443e-06,0.1399064,1.8550658e-07,0.82926947,3.257279e-09,6.009777e-09,1.9559222e-12,2.656272e-10,2.073605e-10,18,0.5382260139999739
27,79,27:79,"So rely upon Allah; indeed, you are upon the clear truth.",3.3894771e-09,1.03781865e-07,1.4865534e-10,1.5459191e-09,0.00022548114,2.8006648e-09,0.0,1.2163932e-12,0.049095467,8.265568e-08,8.0356266e-08,1.0197128e-05,0.00011174908,3.225331e-08,1.058683e-38,0.9505374,2.9100352e-07,3.2544703e-10,1.7596625e-05,3.3532468e-10,3.2556764e-09,6.1148295e-11,5.9571907e-08,8.711455e-07,15,0.19943458627428978
27,80,27:80,"Indeed, you will not make the dead hear, nor will you make the deaf hear the call when they have turned their backs retreating.",1.2020167e-10,0.8990379,1.6826937e-10,1.113567e-12,7.032394e-15,1.6555502e-11,0.0,1.2499024e-13,5.11277e-06,2.882916e-10,6.2067144e-12,1.4175711e-09,3.8352443e-10,3.17346e-09,2.8472523e-11,1.9205218e-05,1.10361324e-10,1.3867178e-13,0.100597955,2.2914976e-13,4.7820577e-11,1.2434616e-08,1.1267266e-14,0.00033994822,1,0.32970657895940647
27,81,27:81,And you cannot guide the blind away from their error. You will only make hear those who believe in Our verses so they are Muslims [submitting to Allah].,6.8518025e-06,3.780936e-07,1.39360985e-08,1.2540039e-07,1.1618352e-09,9.9540494e-11,0.0,9.469134e-11,0.22538175,1.0692075e-07,1.596264e-09,1.7687931e-07,0.7312361,2.770923e-07,5.519306e-37,0.042944685,4.6294963e-07,3.8087882e-07,0.0004278211,3.094583e-09,1.6025796e-08,2.0081538e-08,3.4018623e-08,2.2096328e-10,12,0.7033137449338783
27,82,27:82,"And when the word befalls them, We will bring forth for them a creature from the earth speaking to them, [saying] that the people were, of Our verses, not certain [in faith].",0.0002939034,0.00056114956,0.00012356478,2.0687909e-05,4.7233247e-08,1.0934785e-06,0.0,4.4387202e-11,0.00033497033,6.0297323e-09,1.1969264e-06,1.4806138e-06,3.2517714e-06,0.0005766787,7.3247086e-14,0.012879733,3.4843592e-06,3.835936e-08,0.9851877,8.0309765e-06,2.8865046e-09,1.5018847e-12,1.7141891e-08,3.1637226e-06,18,0.0859351504405832
27,83,27:83,"And [warn of] the Day when We will gather from every nation a company of those who deny Our signs, and they will be [driven] in rows",5.139653e-08,0.0007888761,3.0556191e-06,2.441144e-09,7.1391174e-12,8.910143e-09,0.0,3.898536e-12,0.00010730745,1.5220315e-11,2.514265e-10,0.00016099418,2.566066e-10,3.402023e-05,5.495007e-12,1.7879458e-05,7.458931e-05,1.6334069e-10,0.17399617,0.82481784,5.5747373e-10,4.2355026e-12,2.299021e-11,4.3967537e-13,19,0.4724424368397578
27,84,27:84,"Until, when they arrive [at the place of Judgement], He will say, ""Did you deny My signs while you encompassed them not in knowledge, or what [was it that] you were doing?""",3.826451e-08,0.030989295,4.689308e-06,2.1241515e-07,4.203084e-06,9.692819e-07,0.0,3.7926375e-14,0.0009818209,1.7450336e-08,5.3653775e-06,0.00060422736,3.6116738e-09,3.9104184e-06,7.418012e-13,0.07674666,8.703819e-06,1.1724812e-08,0.517611,0.37303463,4.371993e-09,9.586749e-11,2.4286908e-07,1.8206374e-06,18,1.0250433798776872
27,85,27:85,"And the decree will befall them for the wrong they did, and they will not [be able to] speak.",7.032278e-10,0.9668772,4.606234e-11,3.577078e-10,1.3241142e-13,2.1927982e-09,0.0,1.912303e-14,4.8222586e-07,1.302347e-07,9.2780933e-10,2.9868391e-07,1.02147344e-11,1.6602606e-05,4.1710706e-08,4.9164362e-05,2.6151042e-07,7.0698034e-09,0.033052675,5.394997e-12,1.9434655e-11,1.0627214e-15,2.0052649e-11,2.4004923e-10,1,0.14595512532418356
27,86,27:86,Do they not see that We made the night that they may rest therein and the day giving sight? Indeed in that are signs for a people who believe.,8.8277726e-14,7.899349e-07,4.056994e-11,2.5209182e-12,2.0326561e-14,6.540568e-17,0.0,2.0250676e-18,2.026144e-08,2.8328837e-13,7.009231e-14,5.9964094e-07,3.332362e-16,5.023837e-13,2.9423645e-20,1.9886014e-07,1.5546729e-15,2.2346342e-14,1.4699045e-06,1.0,5.243124e-15,8.389619e-15,6.3786265e-19,2.478526e-10,19,4.286632009236061e-05
27,87,27:87,"And [warn of] the Day the Horn will be blown, and whoever is in the heavens and whoever is on the earth will be terrified except whom Allah wills. And all will come to Him humbled.",6.242797e-08,3.5787758e-07,3.023485e-09,4.3018684e-07,8.364184e-07,1.6397374e-10,0.0,1.7495178e-10,0.9966488,2.4708159e-08,4.089207e-09,0.0018360539,2.3501005e-07,9.3798455e-08,2.6695854e-28,8.854621e-06,7.3330625e-08,7.305692e-10,0.001501393,3.3551476e-06,7.684071e-09,5.2423094e-13,2.329531e-11,1.7985237e-10,8,0.024850802079819597
27,88,27:88,"And you see the mountains, thinking them rigid, while they will pass as the passing of clouds. [It is] the work of Allah, who perfected all things. Indeed, He is Acquainted with that which you do.",1.5894617e-05,0.006045712,4.454109e-09,2.0831372e-08,0.91203296,1.2013497e-06,0.0,0.0017925985,0.033241335,7.584767e-08,0.0021662824,0.00016691454,2.267972e-07,1.4074855e-07,3.1966176e-09,0.007873493,1.0502805e-07,1.185736e-09,0.03661558,2.3566652e-05,3.810935e-09,1.7146368e-12,2.1918324e-05,1.429803e-07,4,0.41402233162361807
27,89,27:89,"Whoever comes [at Judgement] with a good deed will have better than it, and they, from the terror of that Day, will be safe.",1.2572033e-07,0.013614248,1.7382721e-06,0.00025340408,3.452392e-07,5.617906e-09,0.0,1.3984622e-07,7.3024717e-07,1.3498471e-08,2.1253257e-08,0.0004055662,2.5727718e-16,2.2665385e-05,8.349499e-12,0.0004449077,1.599015e-06,1.5951821e-07,0.98466176,1.5508005e-13,0.00017806364,5.325494e-13,6.586075e-05,0.000351232,18,0.08768981949600937
27,90,27:90,"And whoever comes with an evil deed - their faces will be overturned into the Fire, [and it will be said], ""Are you recompensed except for what you used to do?""",1.3899361e-08,0.00015766542,8.898394e-08,1.0714776e-07,2.283778e-10,2.5760346e-07,0.0,7.928462e-12,1.6696333e-07,2.4897268e-10,7.769223e-09,5.0774906e-07,8.7681e-14,0.9700544,7.156534e-14,6.8196246e-06,1.333878e-06,4.9959934e-05,0.028926661,1.791939e-14,7.5503644e-06,6.889839e-12,0.0007917431,5.5004733e-07,13,0.13972244261392447
27,91,27:91,"[Say, O Muhammad], ""I have only been commanded to worship the Lord of this city, who made it sacred and to whom [belongs] all things. And I am commanded to be of the Muslims [those who submit to Allah]",1.2101943e-07,5.9469767e-07,1.5598338e-09,1.3913622e-09,1.5007823e-08,8.9948315e-10,0.0,1.5824474e-08,0.21189623,9.673444e-11,4.107806e-12,3.7844693e-08,3.5978328e-13,1.018968e-09,1.5623889e-31,1.038084e-07,7.361687e-06,2.0756472e-10,0.00018485908,7.379828e-12,5.752779e-08,0.7879119,1.4776678e-07,7.674827e-13,21,0.5182971382955783
27,92,27:92,"And to recite the Qur'an."" And whoever is guided is only guided for [the benefit of] himself; and whoever strays - say, ""I am only [one] of the warners.""",6.277547e-07,0.0016204232,1.3155955e-05,4.3752983e-08,3.8844963e-10,2.8301471e-08,0.0,3.9148604e-09,0.5672563,2.151078e-06,4.2077755e-10,1.5935148e-08,0.22470956,1.9076094e-08,8.03337e-20,0.00010162688,3.5454153e-08,2.1884943e-09,0.20629634,1.2751024e-08,7.06132e-07,4.2843595e-08,1.3391112e-10,9.158259e-09,8,0.9942530157270781
27,93,27:93,"And say, ""[All] praise is [due] to Allah. He will show you His signs, and you will recognize them. And your Lord is not unaware of what you do.""",1.9164073e-14,2.9774264e-10,1.4197828e-19,5.4087924e-16,1.6870738e-14,1.2584212e-16,0.0,2.1520979e-19,2.2009819e-05,2.1407815e-12,1.0572879e-13,9.1040155e-11,1.9058509e-14,3.1523768e-12,7.50372e-40,3.4632577e-09,1.4860293e-13,5.939924e-15,4.186725e-08,1.9629178e-05,3.305089e-11,0.999958,1.0420095e-11,9.016211e-15,21,0.0004915938323593862
28,1,28:1,"Ta, Seen, Meem.",5.409086e-07,0.99487096,3.410635e-07,7.6058673e-06,4.653075e-09,6.3386915e-07,0.0,8.7595794e-13,6.6244404e-08,1.1436143e-07,2.1189948e-08,1.2660202e-07,6.661845e-08,4.0283797e-07,0.0013047067,2.2094107e-05,6.1605675e-07,2.6266078e-10,0.0037893762,6.414822e-09,2.8511584e-08,4.806093e-09,1.1309279e-09,2.1054356e-07,1,0.035282949977763725
28,2,28:2,These are the verses of the clear Book.,6.604435e-07,0.00055134017,1.3282983e-05,3.6973981e-06,4.36252e-06,2.2683007e-07,0.0,2.8739777e-10,5.6481913e-06,1.5925501e-06,1.6586762e-07,9.610495e-07,1.8626266e-05,6.020476e-07,4.829049e-08,0.00036396622,2.1184891e-05,1.37312455e-08,0.9989896,6.215941e-09,5.138636e-07,1.828134e-12,4.3608043e-07,2.4117793e-05,18,0.009107207183565377
28,3,28:3,We recite to you from the news of Moses and Pharaoh in truth for a people who believe.,7.5752924e-13,3.809772e-09,3.3009162e-12,8.703024e-13,5.953873e-16,1.0,0.0,3.5943256e-18,2.1307391e-09,7.2442866e-15,9.936307e-16,4.1871915e-14,1.7759351e-12,1.0711148e-13,8.500301e-24,3.9965556e-08,3.8831273e-13,3.2562253e-15,9.0781924e-08,3.7633416e-20,8.0990885e-14,2.9834045e-19,4.1272473e-14,8.3846275e-15,5,2.269838576500964e-06
28,4,28:4,"Indeed, Pharaoh exalted himself in the land and made its people into factions, oppressing a sector among them, slaughtering their [newborn] sons and keeping their females alive. Indeed, he was of the corrupters.",3.0737494e-15,9.57091e-07,7.594711e-12,6.8481752e-12,2.2774799e-17,1.0,0.0,1.4697097e-19,9.656771e-13,2.981889e-13,1.1711354e-16,3.7860546e-17,1.9066117e-24,2.9971605e-12,7.5454304e-16,6.4207615e-12,2.3034696e-13,8.808735e-21,8.386445e-09,1.2291776e-21,4.5315954e-15,2.6245486e-22,9.849521e-21,4.457427e-15,5,1.3421720088071032e-05
28,5,28:5,And We wanted to confer favor upon those who were oppressed in the land and make them leaders and make them inheritors,1.2597148e-06,0.26658565,0.684871,7.6355375e-09,9.686264e-10,0.0056110267,0.0,6.4500305e-10,4.739514e-08,1.2528987e-08,4.4088576e-08,1.9020943e-08,2.0619111e-14,7.2613357e-06,2.1730082e-06,5.7883526e-08,0.00088481803,3.4128518e-12,0.04203381,3.9415745e-11,4.7154055e-07,7.0030676e-11,3.2919597e-14,8.943276e-09,2,0.7803438497453636
28,6,28:6,And establish them in the land and show Pharaoh and [his minister] Haman and their soldiers through them that which they had feared.,4.720538e-13,5.322121e-06,1.454968e-09,2.6336082e-12,9.6206755e-18,0.9999923,0.0,5.468799e-14,2.623515e-09,1.7238487e-15,3.9347162e-15,7.296626e-14,7.3695894e-19,1.6530692e-12,3.3739252e-13,1.0534493e-09,7.086807e-11,1.0478272e-15,1.5461691e-06,4.44825e-17,4.8384224e-13,1.634329e-18,1.4987723e-18,2.1917543e-15,5,9.311161505670967e-05
28,7,28:7,"And We inspired to the mother of Moses, ""Suckle him; but when you fear for him, cast him into the river and do not fear and do not grieve. Indeed, We will return him to you and will make him [one] of the messengers.""",4.393163e-07,0.002122358,0.00046523943,5.5221645e-09,5.1380325e-13,0.07235525,0.0,1.5760638e-13,1.8526915e-05,8.4277046e-05,1.0335242e-07,2.3151199e-09,5.6163385e-10,1.1459463e-07,1.2796363e-12,1.4248262e-07,1.7007316e-09,1.0335388e-09,0.92326957,1.4049875e-12,5.1901844e-10,3.8267813e-11,1.06888366e-10,0.0016870768,18,0.292135166274696
28,8,28:8,"And the family of Pharaoh picked him up [out of the river] so that he would become to them an enemy and a [cause of] grief. Indeed, Pharaoh and Haman and their soldiers were deliberate sinners.",8.037286e-07,0.004093106,3.7238394e-06,7.5845524e-11,1.4995008e-15,0.9921725,0.0,1.9712822e-15,2.5314548e-09,2.2462132e-08,1.511785e-09,5.490185e-13,2.0253765e-18,2.476603e-06,1.7085179e-06,5.8422582e-08,4.840062e-07,1.455487e-13,0.0037271564,3.9909328e-16,1.5755498e-09,1.5976655e-16,4.022826e-12,9.1884274e-08,5,0.05126771486929458
28,9,28:9,"And the wife of Pharaoh said, ""[He will be] a comfort of the eye for me and for you. Do not kill him; perhaps he may benefit us, or we may adopt him as a son."" And they perceived not.",2.8098086e-13,9.708363e-07,3.3845106e-12,1.0705183e-13,2.3589637e-16,1.0,0.0,9.818512e-18,8.1635615e-10,9.8234665e-09,5.762464e-16,3.297828e-15,2.0917104e-18,1.0569053e-12,9.898899e-22,8.4607196e-13,3.4151887e-16,6.4972212e-18,1.0338869e-07,3.3333613e-19,4.554928e-13,1.6676554e-20,2.1754214e-21,6.560529e-11,5,1.5304628197798066e-05
28,10,28:10,And the heart of Moses' mother became empty [of all else]. She was about to disclose [the matter concerning] him had We not bound fast her heart that she would be of the believers.,6.5037504e-08,0.049246464,5.273377e-06,9.663432e-07,2.1475909e-08,0.57916194,0.0,4.28243e-16,2.7614171e-06,0.22646764,4.6439044e-10,4.3549528e-07,4.3681442e-08,9.918473e-08,8.137834e-06,2.6001746e-06,1.1059887e-05,1.6128269e-09,0.14509502,1.0057389e-14,1.0034273e-08,6.2122307e-13,4.1780373e-12,2.5452735e-08,5,1.0814041372360599
28,11,28:11,"And she said to his sister, ""Follow him""; so she watched him from a distance while they perceived not.",2.9265285e-10,0.014848874,3.0198443e-08,1.1067246e-10,5.6859196e-12,4.3170608e-06,0.0,2.787411e-13,1.8603505e-09,0.9828978,6.622008e-10,1.756083e-11,3.1351525e-14,2.0739148e-09,4.3361917e-05,2.4666087e-06,1.5585335e-06,1.8275843e-11,0.0022007995,3.0631843e-12,1.3177073e-09,4.0559065e-13,1.7884519e-11,2.8312012e-11,9,0.09347518449077925
